ID,smiles,MW,logP,norm_MW,TPSA,BalabanJ,MolMR,BertzCT,LabuteASA,split_MW,split_logP,split_norm_MW,split_TPSA,split_BalabanJ,split_BertzCT,split_LabuteASA
ZINC67515952,Cn1c(=O)cc(C(=O)N[C@@H]2C[C@H]2c2ccccc2)c2ccccc21,318.37600000000003,2.8244000000000007,13.265666666666668,51.1,1.61324918334849,94.24320000000004,975.845449674449,139.29156712698742,train,train,train,train,val,train,val
ZINC61547836,O=C(CCNC(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)NCCCN1CCCC1,376.5450000000002,2.2466,13.946111111111119,73.47,1.084299822710068,105.35510000000006,509.01548423414647,162.74723312275984,train,train,train,test_in,train,train,train
CHEMBL326501,O=C(Cc1cccc2ccccc12)Nc1cc(C2CC2)[nH]n1,291.354,3.621500000000001,13.243363636363636,57.78,1.5005275477581048,86.84440000000002,827.7243681201306,128.09768752976737,train,train,train,train,train,train,train
ZINC39998029,CCCSc1nnc(NC(=O)/C(C#N)=C/c2cn(-c3ccccc3)nc2-c2cccc([N+](=O)[O-])c2)s1,517.5960000000001,5.346780000000003,14.37766666666667,139.63,1.7034898417584825,138.79809999999983,1472.3590080885417,214.0030734769367,test_ex,test_ex,train,test_ex,train,test_ex,test_ex
CHEMBL1081105,N[C@H](CCc1cc(-c2ccc3cnccc3c2)no1)Cc1ccc(C(F)(F)F)cc1,411.4270000000001,5.411200000000004,13.714233333333336,64.94,1.352912311536746,108.68440000000001,1136.3596538033735,171.07344507287385,nan,test_ex,test_in,train,train,train,nan
ZINC31987842,CCN(CC)[C@@H](CNC(=O)c1ccc(N)c([N+](=O)[O-])c1)c1ccsc1,362.45500000000004,3.051400000000001,14.498200000000002,101.5,2.134246697017892,99.82300000000002,729.499119499168,150.14753977011645,train,train,train,nan,nan,train,test_in
ZINC67538353,C[C@@H](c1cccc(O)c1)N(C)C(=O)Nc1ccccc1OC(F)(F)F,354.32800000000003,4.515700000000002,14.17312,61.8,2.138012462142586,86.42850000000004,749.9130853536822,142.18881104188083,train,nan,train,train,nan,train,train
ZINC42824548,Nc1ccc(-c2nnnn2C[C@H]2CCCCO2)c(N)c1,274.328,1.0735999999999997,13.716399999999998,104.87,1.8514533386641479,75.66880000000002,590.2973589130313,116.44908203760708,train,train,train,nan,train,train,test_in
ZINC41343543,Nc1cc(COc2cc(Cl)ccc2Cl)no1,259.09200000000004,3.1426000000000007,16.193250000000003,61.28,2.067565850187598,61.70940000000001,499.31429363750175,101.8787413710332,train,val,test_ex,train,nan,train,train
ZINC16012234,Cc1ccc2c(c1C)NC(=O)[C@@]21[C@H](C(=O)c2cccc([N+](=O)[O-])c2)[C@]2(C(=O)Nc3ccccc32)[C@@H]2CCC[N@]21,522.5610000000003,4.226240000000003,13.399000000000006,121.64999999999999,1.5788142822458076,143.61829999999983,1649.9911959779104,223.89867235031795,test_ex,nan,train,nan,train,test_ex,test_ex
ZINC27104440,C[C@@H](C(=O)NC(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCN(c2oc(-c3ccco3)nc2C#N)CC1,492.58000000000027,3.1113800000000014,13.682777777777785,127.64000000000001,1.0280469177769322,129.74540000000002,1138.3851405557898,209.5423949832589,nan,train,test_in,nan,train,train,test_ex
ZINC38089541,Cc1ccc(O)c(C(=O)N(C)[C@H](C)c2ccccc2O)c1,285.343,3.2394200000000017,13.587761904761905,60.769999999999996,2.3090672032068302,81.45910000000003,666.8348384631881,123.8230311721832,train,train,train,test_in,nan,train,train
ZINC43367169,Cc1ccc([C@@H](Sc2nnnn2C)[C@H](C)N)o1,253.33100000000002,1.29212,14.901823529411766,82.76,2.217897291639273,64.49040000000002,492.35752774016515,103.55397443966216,train,train,train,test_in,nan,train,val
5330330,COc1ccc2cnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc2c1C(C)C,419.5290000000002,4.173900000000003,13.533193548387104,70.59,1.515436936983558,124.37070000000004,1073.2698723917872,182.59764466319152,nan,nan,train,train,train,train,nan
ZINC12925032,Cc1cc(NC(=O)N(C)[C@H](C)c2cccc([N+](=O)[O-])c2)no1,304.30600000000004,3.1161200000000013,13.83209090909091,101.51,2.1038983048878137,79.53310000000002,697.6562136182957,126.40273512469167,train,train,train,nan,nan,train,train
ZINC12578224,CC(C)[C@@H](NC(=O)c1cc(-c2ccccc2)nc2c(C(N)=O)ncn12)c1cccs1,419.5100000000001,3.6838000000000024,13.98366666666667,102.38000000000001,1.8236911482851912,116.30510000000001,1199.2387351706045,177.14586092622986,nan,train,train,nan,train,train,nan
ZINC28060067,Cc1ccc2c(c1)C1=Nc3nnnn3[C@@H](c3cccnc3)[C@@H]1[C@@H](c1ccc(C(C)C)cc1)O2,436.5190000000002,4.973620000000005,13.22784848484849,78.08,1.575067066836117,124.95900000000002,1342.9769718657096,191.7225125977803,nan,nan,val,train,train,nan,nan
ZINC37614677,C[C@](N)(C(=O)Nc1cc(C(=O)O)c(F)cc1F)C1CC1,284.26200000000006,1.7288999999999997,14.213100000000003,92.42,2.267616998521696,67.2634,583.2241550061822,113.31826840550076,train,train,train,val,nan,train,train
ZINC06236206,C[C@@H]1CC(C)(C)C[C@]2(C1)NC(=O)N(CC(=O)Nc1ccc3c(c1)CCC3)C2=O,383.4920000000002,3.250600000000002,13.696142857142863,78.51,1.4512847644897517,106.86840000000007,847.4287745508527,165.5971078268058,train,train,train,train,train,train,train
167230331,O=C1NCCCCOc2cccc(n2)Nc2cc([nH]n2)[C@@H]2CC[C@@H](C2)O1,357.41400000000016,3.0832000000000015,13.746692307692314,101.16,1.5100596410607923,95.70010000000003,762.7897692490618,151.2315030400543,test_in,train,train,nan,train,train,test_in
ZINC43222108,O=C(NCCc1ccc(Cl)cc1Cl)[C@H]1CNC[C@@H]1C(=O)NC1CC1,370.28000000000014,1.7662999999999993,15.42833333333334,70.23,1.4891958442321418,94.19010000000003,634.2617115876329,151.0132672754762,train,train,nan,train,train,train,train
ZINC59544374,O=C(C[C@H]1N[C@@H]2CCCC[C@H]2NC1=O)Nc1cccc([N+](=O)[O-])c1,332.36000000000007,1.3225999999999996,13.848333333333336,113.37,1.5893750009255712,87.45350000000002,663.232425174406,138.69476842981607,train,train,train,nan,train,train,val
ZINC24099237,CCCN1C(=O)c2ccccc2N[C@H]1c1ccc(O)c([N+](=O)[O-])c1,327.3400000000001,3.2769000000000013,13.63916666666667,95.71000000000001,2.06943707714883,88.89440000000003,806.1727060127458,138.2258041725658,train,train,train,train,nan,train,val
ZINC15052603,O=C(CN1C(=O)N/C(=C/c2cc(Br)ccc2O)C1=O)Nc1nccs1,423.2480000000001,2.1426,16.929920000000003,111.63000000000001,1.743625858854831,94.7722,881.6614463693868,153.84863277297327,nan,val,test_ex,nan,train,train,train
3496894,CN(C)C[C@@H](O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,458.36000000000007,4.027600000000002,15.805517241379313,82.54,1.6032604323800073,119.2372,906.7048365033094,178.4444826902647,nan,nan,nan,test_in,test_in,train,nan
145444250,Fc1cc2[nH]cc(-c3nc(N[C@H]4CCCNC4)ncc3Cl)c2cc1F,363.79900000000004,3.7204000000000015,14.551960000000001,65.63,1.7197293553246686,93.76510000000003,920.7873606358611,147.37155905860755,train,train,train,train,train,train,train
ZINC38999064,Cc1cc([C@@H]2NN[C@H](SCC(=O)Nc3ccc(Br)cn3)N2N)[nH]n1,413.305,0.8132199999999998,17.221041666666668,123.99,1.4951154547616328,95.17620000000001,708.2521864551728,150.76604938488742,nan,train,test_ex,nan,train,train,train
ZINC42524617,CC[C@@H](NS(=O)(=O)c1sccc1Br)/C(N)=N/O,342.24000000000007,1.3139,20.131764705882357,104.78,2.9801357455504354,69.8284,511.84000956309524,111.69320596370619,train,train,test_ex,nan,test_ex,train,test_in
ZINC39981283,CCc1ccccc1NC(=O)CSC1=N[C@H]2N=c3ccc(F)cc3=C2N=N1,381.4360000000001,2.649300000000001,14.127259259259263,78.54,1.426264417845465,103.57570000000004,1095.5191250918745,158.57927931524713,train,train,train,train,train,train,val
ZINC12402070,C[C@]1(C(=O)O)N[C@@H](c2cc(Br)ccc2O)[C@H]2C(=O)N(c3cccc(Cl)c3)C(=O)[C@H]21,479.7140000000001,3.1015000000000015,16.54186206896552,106.94,1.8645868437981599,108.64930000000003,1060.917119526677,178.94991542453317,nan,train,test_ex,nan,train,train,nan
ZINC01898640,Nc1c(S(=O)(=O)c2cccs2)c2c(n1/N=C/c1cccc(O)c1)Nc1ccccc1N2,451.53300000000013,4.3530000000000015,14.565580645161294,121.74000000000001,1.700226101419523,122.7214,1423.4787184760717,181.745997580884,nan,nan,val,nan,train,test_ex,nan
ZINC57766148,CCc1ccc2c(c1)N(Cc1cccc(C(=O)O)c1)C(=O)CO2,311.3370000000001,2.8728000000000007,13.53639130434783,66.84,1.9501309540150744,85.90630000000004,769.3669443617506,133.66297571040525,train,train,train,train,train,train,val
ZINC08824754,N#Cc1ccsc1NC(=O)COC(=O)CNS(=O)(=O)c1ccc(N)c([N+](=O)[O-])c1,439.43100000000015,0.5703799999999999,15.152793103448282,194.51999999999998,1.8962289127903413,101.32000000000004,1104.4988278764133,167.63610695816237,nan,test_in,nan,test_ex,train,val,train
ZINC40347191,C[C@@H](CNS(=O)(=O)c1ccc(Cl)c(N)c1)N1CCCCC1,331.8690000000002,2.0749,15.803285714285725,75.42999999999999,1.9822346737411496,85.93890000000003,585.8819582234079,131.0587375512615,train,train,nan,train,train,train,train
ZINC32563413,CC(C)NC(=O)[C@H](C)Sc1nnc(-c2ccc(OC(F)F)cc2)n1N,371.413,2.2654999999999994,14.85652,95.05999999999999,2.109833299361689,90.83810000000003,721.211837200977,147.4591106258687,train,train,train,train,nan,train,val
ZINC61852986,Cc1nc2ccc(NC(=O)C(=O)N[C@@H](C)c3ccccc3Cl)cc2o1,357.7970000000001,3.605520000000001,14.311880000000004,84.23,1.6704069984004561,95.38540000000003,951.6442156447487,148.73488446848788,train,train,train,train,train,train,val
ZINC44785577,C[C@@H]1CCCN1C(=O)C1(/C(N)=N/O)CCOCC1,255.31799999999996,0.5404999999999998,14.184333333333331,88.15,2.256087412157736,66.30390000000003,350.4767982180039,106.76033841343461,train,train,train,test_in,nan,train,train
ZINC05557371,Cc1ccccc1-c1noc(-c2ccccc2C(=O)NC(C)(C)C)n1,335.4070000000001,4.240320000000003,13.416280000000004,68.02000000000001,1.9889482528033755,97.12620000000004,907.0547770693796,146.6316100333957,train,nan,train,train,train,train,test_in
ZINC49500745,C[C@H](CN1CCCCC1)NS(=O)(=O)c1cc(N)cs1,303.45300000000003,1.4829999999999997,15.971210526315792,75.43,1.9171245796921252,78.80590000000004,506.7991015107772,118.39583459479128,train,train,nan,val,val,train,test_in
ZINC17795686,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NN3C(=O)N[C@]4(CC[C@@H](C)CC4)C3=O)CC2)c(C)c1,490.62600000000043,2.544460000000001,14.430176470588249,115.88999999999999,1.388018336884688,126.01920000000007,1093.1676435106071,200.81773763845248,nan,train,train,nan,train,train,test_ex
ZINC09324925,CCN(CC)CCn1c2c(c(SCC(=O)Nc3ccccc3[N+](=O)[O-])nc1=O)CCC2,445.54500000000024,2.7128000000000005,14.372419354838717,110.37,1.7081474320837398,120.76010000000008,1019.3150620993729,184.55512268064683,nan,train,train,nan,train,train,nan
ZINC24418262,Cc1ccc(NC(=O)NC(=O)CN2C(=O)N[C@](C)(c3ccc4c(c3)CCC4)C2=O)cc1C,434.4960000000003,2.907440000000001,13.57800000000001,107.61000000000001,1.407324372320847,119.14110000000004,1142.814292807826,185.91164901246444,nan,train,train,nan,train,train,nan
ZINC06720917,CCOc1cccc([C@H]2Nc3ccc(C)cc3-c3cc(C)nn32)c1O,335.40700000000004,4.243640000000004,13.416280000000002,59.31,1.8784658351889976,98.17450000000002,946.1094789664502,146.42934557235066,train,nan,test_in,train,train,train,train
ZINC38050191,N[C@@H]1CCCC[C@H]1NS(=O)(=O)c1cc([N+](=O)[O-])ccc1F,317.34200000000004,1.2820999999999998,15.111523809523812,115.33000000000001,2.302737306363064,73.60730000000001,649.9026660224714,121.08426455080927,train,train,nan,nan,nan,train,train
CHEMBL565459,Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,413.4810000000001,3.9871200000000018,13.338096774193552,102.93,1.5259614279026663,120.01539999999999,1159.0803200451342,179.7663907976386,nan,val,train,nan,test_in,train,nan
ZINC35360757,Cc1n[nH]c(C)c1S(=O)(=O)N(C)Cc1ccccc1N,294.38,1.42944,14.719,92.08,2.337697782558335,77.56890000000003,702.2224286179688,118.20602801314415,test_in,train,train,train,nan,test_in,test_in
ZINC59119318,C[C@H](NC(=O)NC[C@@H](O)c1ccccc1F)c1cccc2ccccc12,352.40900000000005,4.072700000000003,13.55419230769231,61.36,1.6163543893824268,100.25720000000003,907.9114827087604,151.21588805166132,train,nan,train,train,train,train,test_in
ZINC12859973,CCc1ccc(-c2noc(CN[C@@H](c3ccc(F)cc3)C(C)C)n2)cc1,353.44100000000003,4.925000000000004,13.593884615384617,50.95,1.6799977360075866,99.93070000000003,825.222344875331,153.00056545067474,train,nan,train,train,train,train,train
ZINC20255489,NC(=O)CNC(=O)c1ccc([C@@H]2CCC[N@]2CCCC(F)(F)F)s1,363.405,2.4426000000000005,15.141874999999999,75.42999999999999,1.924048654720798,84.68360000000003,588.7645617334149,141.5495354544323,train,train,nan,train,train,test_in,test_in
ZINC21729835,Nc1ccc(Cn2cnc(-c3nc(-c4ccc(F)cc4)no3)c2)cc1,335.34200000000004,3.3697000000000017,13.413680000000001,82.76,1.5379206361385913,90.8694,989.0005518509123,142.2968153723199,train,train,train,test_in,train,train,train
ZINC39454748,Cc1cc(Cl)c2c(c1)[C@H](C)[C@H](C(=O)NCc1[nH]nc3c1CCC3)O2,345.8300000000002,3.041120000000001,14.409583333333343,67.01,1.466051714998763,91.47940000000004,814.8354745173084,145.28677175847793,train,train,val,val,train,train,test_in
ZINC12534164,CNC(=O)[C@H]1CN(CC(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccco2)c2ccccc2O1,447.49500000000023,2.5700200000000013,13.560454545454553,112.53,1.5955898354090277,122.1984,1222.4531155076616,191.09136984223085,nan,train,train,nan,train,nan,nan
ZINC29467211,C[C@@H]1CC(=O)Nc2ccccc2N1C(=O)CS/C(N)=N/Cc1ccccc1,382.4890000000001,2.998400000000001,14.166259259259263,87.79,1.6684818292669383,110.86310000000002,854.0700330212983,162.3932663493416,test_in,train,train,train,train,train,train
ZINC54965285,CC[C@H]1CN(c2cccc(C(=O)O)c2)CCN1,234.29899999999995,1.573,13.782294117647055,52.57000000000001,2.155033758562462,67.69600000000004,406.1608652237541,101.2456184727952,train,val,val,train,nan,train,train
ZINC43407313,N=C(N)c1cc2c(nc1Sc1ccc(Br)cc1)CCC2,348.2690000000001,3.7680700000000016,17.413450000000005,62.760000000000005,1.9901882178251074,85.54310000000002,667.5639979899329,130.1779819378488,test_in,train,test_ex,train,test_in,val,train
ZINC00108653,CNC(=O)C1=C(C)Nc2nc3ccccc3n2[C@@H]1c1cccs1,324.409,3.1327000000000016,14.104739130434782,58.95,2.020248462001111,92.58040000000003,923.3808078153927,137.20476998418988,train,train,train,train,nan,train,train
